itemId,family,scientificName,fileName,imageThumbnailUrl,description
8737,|Adelidae|Ceromitia iolampra,Ceromitia iolampra,ceromitia_iolampra_01.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_8737_g2_serialNumber_2.jpeg,"<i>Ceromitia iolampra</i> Turner 1900 (Adelidae: Nematopogoninae), Male - ACT, Black Mountain Canberra, 13. Apr. 1960, IFB Common <i>leg</i>. (ANIC)."
8750,|Adelidae|Ceromitia leptosticta,Ceromitia leptosticta,ceromitia_leptosticta_01.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_8750_g2_serialNumber_2.jpeg,"<i>Ceromitia leptosticta</i> Turner 1900 (Adelidae: Nematopogoninae), Male - ACT, Black Mountain Canberra, 22. Mar. 1951, IFB Common <i>leg</i>. (ANIC)."
8762,|Adelidae|Nemophora brachypetala,Nemophora brachypetala,nemophora_brachypetala_01.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_8762_g2_serialNumber_2.jpeg,"<i>Nemophora brachypetala</i> Meyrick 1912 (Adelidae: Adelinae), Male - Qld, Bamaga, 27. Mar. 1964, IFB Common MS Upton <i>leg</i>. (ANIC)."
8774,|Adelidae|Nemophora chrysolamprella,Nemophora chrysolamprella,nemophora_chrysolamprella_01.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_8774_g2_serialNumber_2.jpeg,"<i>Nemophora chrysolamprella</i> Rosenstock 1885 (Adelidae: Adelinae), Female - ACT, Cotter Dam, 24. Nov. 1948, IFB Common <i>leg</i>. (ANIC)."
8785,|Adelidae|Nemophora opalina,Nemophora opalina,nemophora_opalina_01.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_8785_g2_serialNumber_2.jpeg,"<i>Nemophora opalina</i> Meyrick 1912 (Adelidae: Adelinae), Male - Qld, Montville, 5. Oct. 1912, AJ Turner <i>leg</i>. (ANIC)."
8797,|Adelidae|Nemophora panaeola,Nemophora panaeola,nemophora_panaeola_01.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_8797_g2_serialNumber_2.jpeg,"<i>Nemophora panaeola</i> Turner 1913 (Adelidae: Adelinae), Male - Qld, Olsens Caves, 22. Mar. 1950, IFB Common <i>leg</i>. (ANIC)."
8808,|Adelidae|Nemophora selasphora,Nemophora selasphora,nemophora_selasphora_01.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_8808_g2_serialNumber_2.jpeg,"<i>Nemophora selasphora</i> Turner 1913 (Adelidae: Adelinae), Male - Qld, Mount Tambourine, November, AJ Turner <i>leg</i>. (ANIC)."
8819,|Adelidae|Nemophora topazias,Nemophora topazias,nemophora_topazias_01.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_8819_g2_serialNumber_2.jpeg,"<i>Nemophora topazias</i> (Meyrick, 1893) (Adelidae: Adelinae), Male - NSW, Captains Flat, 13. Mar. 1996, R.J.B. Hoare <i>leg</i>. (ANIC)."
8839,|Aganaidae|Agape chloropyga,Agape chloropyga,agape_chloropyga_01.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_8839_g2_serialNumber_2.jpeg,"<i>Agape chloropyga</i> (Walker, 1854) (Aganaidae), Male - QLD, 3 mls W of Mossman, 14. Mar. 1964, I.F.B. Common M.S. Upton <i>leg</i>. (ANIC)."
8844,|Aganaidae|Agape chloropyga,Agape chloropyga,agape_chloropyga_02.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_8844_g2_serialNumber_2.jpeg,"<i>Agape chloropyga</i> (Walker, 1854) (Aganaidae), Female - QLD, Mt. Edith, 18 miles NE of Atherton, 18. Mar. 1964, I.F.B. Common M.S. Upton <i>leg</i>. (ANIC)."
8855,|Aganaidae|Asota australis,Asota australis,asota_australis_01.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_8855_g2_serialNumber_4.jpeg,"<i>Asota australis</i> (Boisduval, 1832) (Aganaidae), Female - NT, Black Point, Coburg Peninsula Lat.11'09"" Long.132'09"", 25. Jan. 1977, E.D. Edwards <i>leg</i>. (ANIC)."
8859,|Aganaidae|Asota australis,Asota australis,asota_australis_02.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_8859_g2_serialNumber_4.jpeg,"<i>Asota australis</i> (Boisduval, 1832) (Aganaidae), Female - NT, Casuarina Beach, Darwin, 13. Jun. 1973, E.D. Edwards <i>leg</i>. (ANIC)."
8870,|Aganaidae|Asota caricae,Asota caricae,asota_caricae_01.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_8870_g2_serialNumber_2.jpeg,"<i>Asota caricae</i> (Fabricius, 1775) (Aganaidae), Female - QLD, 21 km WbyN of Cooktown Lat.15'25"" Long.145' 03"", 17. May. 1977, I.F.B. Common E.D. Edwards <i>leg</i>. (ANIC)."
8874,|Aganaidae|Asota caricae,Asota caricae,asota_caricae_02.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_8874_g2_serialNumber_2.jpeg,"<i>Asota caricae</i> (Fabricius, 1775) (Aganaidae), Male - QLD, Dunk Island, 26. May. 1928, A.J. Turner <i>leg</i>. (ANIC)."
8885,|Aganaidae|Asota heliconia,Asota heliconia,asota_heliconia_01.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_8885_g2_serialNumber_2.jpeg,"<i>Asota heliconia</i> (Linnaeus, 1758) (Aganaidae), Female - QLD, Eungella, 2. Mar. 1964, I.F.B. Common M.S. Upton <i>leg</i>. (ANIC)."
8889,|Aganaidae|Asota heliconia,Asota heliconia,asota_heliconia_02.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_8889_g2_serialNumber_2.jpeg,"<i>Asota heliconia</i> (Linnaeus, 1758) (Aganaidae), Male - QLD, 3 miles W of Mossman, 14. Mar. 1964, I.F.B. Common M.S. Upton <i>leg</i>. (ANIC)."
8900,|Aganaidae|Asota iodamia,Asota iodamia,asota_iodamia_01.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_8900_g2_serialNumber_2.jpeg,"<i>Asota iodamia</i> (Herrich-SchÃ¤ffer, 1854) (Aganaidae), Female - QLD, Burleigh Heads, 1. Feb. 1942, C.P. Ledward <i>leg</i>. (ANIC)."
8904,|Aganaidae|Asota iodamia,Asota iodamia,asota_iodamia_02.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_8904_g2_serialNumber_2.jpeg,"<i>Asota iodamia</i> (Herrich-SchÃ¤ffer, 1854) (Aganaidae), Male - QLD, Burleigh Heads, 1. Dec. 1942, C.P. Ledward <i>leg</i>. (ANIC)."
8915,|Aganaidae|Asota orbona,Asota orbona,asota_orbona_01.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_8915_g2_serialNumber_2.jpeg,"<i>Asota orbona</i> (Vollenhoven, 1863) (Aganaidae), Female - QLD, Moses Creek, 4 km NE of Mt. Finnigan Lat.15'47' Long.145'17', 15. Oct. 1980, E.D. Edwards <i>leg</i>. (ANIC)."
8919,|Aganaidae|Asota orbona,Asota orbona,asota_orbona_02.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_8919_g2_serialNumber_2.jpeg,"<i>Asota orbona</i> (Vollenhoven, 1863) (Aganaidae), Male - QLD, Base of Mt Bellenden Ker Lat.17'16"" Long.145'54"", 19. Oct. 1981, E.D. Edwards <i>leg</i>. (ANIC)."
8930,|Aganaidae|Asota plagiata,Asota plagiata,asota_plagiata_01.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_8930_g2_serialNumber_2.jpeg,"<i>Asota plagiata</i> (Walker, 1854) (Aganaidae), Female - QLD, Brisbane, January, A.J. Turner <i>leg</i>. (ANIC)."
8934,|Aganaidae|Asota plagiata,Asota plagiata,asota_plagiata_02.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_8934_g2_serialNumber_2.jpeg,"<i>Asota plagiata</i> (Walker, 1854) (Aganaidae), Male - NSW, Lennox Head, 6. May. 1966, V.J. Robinson <i>leg</i>. (ANIC)."
8945,|Aganaidae|Digama marmorea,Digama marmorea,digama_marmorea_01.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_8945_g2_serialNumber_2.jpeg,"<i>Digama marmorea</i> Butler, 1877 (Aganaidae), Female - QLD, Mt Lewis, 1. Aug. 1992, L.S. Willan J.C. Keast <i>leg</i>. (LWC)."
8949,|Aganaidae|Digama marmorea,Digama marmorea,digama_marmorea_02.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_8949_g2_serialNumber_2.jpeg,"<i>Digama marmorea</i> Butler,1877 (Aganaidae), Male - NSW, Deriah State Forest, 23. Nov. 1997, L.S. Willan <i>leg</i>. (LWC)."
8960,|Aganaidae|Neochera dominia,Neochera dominia,neochera_dominia_01.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_8960_g2_serialNumber_2.jpeg,"<i>Neochera dominia</i> (Cramer, 1780) (Aganaidae), Female - NT, Darwin, 15. Apr. 1962, I.F.B. Common <i>leg</i>. (ANIC)."
8964,|Aganaidae|Neochera dominia,Neochera dominia,neochera_dominia_02.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_8964_g2_serialNumber_2.jpeg,"<i>Neochera dominia</i> (Cramer, 1780) (Aganaidae), Male - NT, 7 km ESE of Smith Point Lat.11'09"" Long.132'11"", 23. Jan. 1977, E.D. Edwards <i>leg</i>. (ANIC)."
8983,|Agathiphagidae|Agathiphaga queenslandensis,Agathiphaga queenslandensis,agathiphaga_queenslandensis_01.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_8983_g2_serialNumber_2.jpeg,"<i>Agathiphaga queenslandensis</i> Dumbleton, 1952 (Agathiphagidae), Male - Qld, Fraser Island, 9. Sep. 1969, N. Heather <i>leg</i>. (ANIC)."
8987,|Agathiphagidae|Agathiphaga queenslandensis,Agathiphaga queenslandensis,agathiphaga_queenslandensis_02.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_8987_g2_serialNumber_2.jpeg,"<i>Agathiphaga queenslandensis</i> Dumbleton, 1952 (Agathiphagidae) - QLD, Kirrama State Forest near Cardwell, 6. Nov. 1989, W.A. Travis <i>leg</i>. (ANIC)."
36733,|Agathiphagidae|Agathiphaga queenslandensis,Agathiphaga queenslandensis,"Agathiphaga queenslandensis Dumbleton, 1952 Qld Broutha Scrub",main.php_g2_view_core.DownloadItem_g2_itemId_36733_g2_serialNumber_2.jpeg,Qld Broutha Scrub<br> 31 August 1978<br> IFB Common
9006,|Alucitidae|Alucita phricodes,Alucita phricodes,alucita_phricodes_01.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9006_g2_serialNumber_2.jpeg,"<i>Alucita phricodes</i> Meyrick, 1886 (Alucitidae), Female - NSW, Depot Beach, 10 miles NE of Batemans Bay, 1. Sep. 1969, I.F.B. Common <i>leg</i>. (ANIC)."
9019,|Alucitidae|Alucita xanthodes,Alucita xanthodes,alucita_xanthodes_01.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9019_g2_serialNumber_2.jpeg,"<i>Alucita xanthodes</i> Meyrick, 1890 (Alucitidae), Male - QLD, Springsure, 19. Apr. 1955, I.F.B. Common <i>leg</i>. (ANIC)."
9039,|Anomosetidae|Anomoses hylecoetes,Anomoses hylecoetes,anomoses_hylecoetes_01.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9039_g2_serialNumber_2.jpeg,"<i>Anomoses hylecoetes</i> Turner, 1916 (Anomosetidae), Male - Qld, Springbrook, 15. Sep. 1991, M De Baar <i>leg</i>. (ANIC)."
36736,|Anomosetidae|Anomoses hylecoetes,Anomoses hylecoetes,"Anomoses hylecoetes Turner, 1916 NSW Toloom",main.php_g2_view_core.DownloadItem_g2_itemId_36736_g2_serialNumber_2.jpeg,NSW Tooloom<br> 29 October 1961<br> IFB Common MS Upton
9060,|Anthelidae|Anthela achromata,Anthela achromata,anthela_achromata_01.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9060_g2_serialNumber_2.jpeg,"<i>Anthela achromata</i> Turner, 1904 (Anthelidae: Anthelinae), Male - QLD, 17 km S of Mount Molloy, 3. Apr. 1984, Bart Hacobian <i>leg</i>. (BHC)."
9065,|Anthelidae|Anthela achromata,Anthela achromata,anthela_achromata_02.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9065_g2_serialNumber_2.jpeg,"<i>Anthela achromata</i> Turner, 1904 (Anthelidae: Anthelinae), Male - NT, 5 km NNW of Cahills Crossing, East Alligator River Lat.12.23 Long.132.57, 28. May. 1973, E.D. Edwards M.S. Upton <i>leg</i>. (ANIC)."
9068,|Anthelidae|Anthela achromata,Anthela achromata,anthela_achromata_03.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9068_g2_serialNumber_2.jpeg,"<i>Anthela achromata</i> Turner, 1904 (Anthelidae: Anthelinae), Female - NT, 5 km NNW of Cahills Crossing, East Alligator River Lat.12.23 Long.132.57, 28. May. 1973, E.D. Edwards M.S. Upton <i>leg</i>. (ANIC)."
9079,|Anthelidae|Anthela addita,Anthela addita,anthela_addita_01.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9079_g2_serialNumber_2.jpeg,"<i>Anthela addita</i> (Walker, [Aug.] 1855) (Anthelidae: Anthelinae), Female - VIC, Moe, 19. Dec. 1933, C.G.L. Gooding <i>leg</i>. (ANIC)."
9083,|Anthelidae|Anthela addita,Anthela addita,anthela_addita_02.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9083_g2_serialNumber_2.jpeg,"<i>Anthela addita</i> (Walker, 1865) (Anthelidae: Anthelinae), Female - TAS, Â“Old FarmÂ”, Cascades, Hobart, 7. Apr. 1963, B. Mollison <i>leg</i>. (ANIC)."
9086,|Anthelidae|Anthela addita,Anthela addita,anthela_addita_03.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9086_g2_serialNumber_2.jpeg,"<i>Anthela addita</i> (Walker, 1865) (Anthelidae: Anthelinae), Male - TAS, Mount Wellington, 1. May. 1963, B. Mollison <i>leg</i>. (ANIC)."
9097,|Anthelidae|Anthela ariprepes,Anthela ariprepes,anthela_ariprepes_01.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9097_g2_serialNumber_2.jpeg,"<i>Anthela ariprepes</i> Turner, 1921 (Anthelidae: Anthelinae), Male - NSW, Barringun, 21. Apr. 1961, V.J. Robinson <i>leg</i>. (LWC)."
9101,|Anthelidae|Anthela ariprepes,Anthela ariprepes,anthela_ariprepes_02.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9101_g2_serialNumber_2.jpeg,"<i>Anthela ariprepes</i> Turner, 1921 (Anthelidae: Anthelinae), Male - NSW, Barringun, 21. Apr. 1961, V.J. Robinson <i>leg</i>. (LWC). Underside"
9104,|Anthelidae|Anthela ariprepes,Anthela ariprepes,anthela_ariprepes_03.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9104_g2_serialNumber_2.jpeg,"<i>Anthela ariprepes</i> Turner, 1921 (Anthelidae: Anthelinae), Female - NSW, Mootwingee National Park Lat.31'17"" Long.142'18"", 2. Apr. 1989, E.D. Edwards <i>leg</i>. (ANIC)."
9107,|Anthelidae|Anthela ariprepes,Anthela ariprepes,anthela_ariprepes_04.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9107_g2_serialNumber_2.jpeg,"<i>Anthela ariprepes</i> Turner, 1921 (Anthelidae: Anthelinae), Cocoon - NSW, Mootwingee National Park Lat.31'17"" Long.142'18"", 2. Apr. 1989, E.D. Edwards <i>leg</i>. (ANIC)."
9118,|Anthelidae|Anthela asciscens,Anthela asciscens,anthela_asciscens_01.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9118_g2_serialNumber_2.jpeg,"<i>Anthela asciscens</i> (T.P. Lucas, 1891) (Anthelidae: Anthelinae), Male - QLD, Duaringa, 9. May. 1930, W.B. Barnard <i>leg</i>. (BHC)."
9122,|Anthelidae|Anthela asciscens,Anthela asciscens,anthela_asciscens_02.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9122_g2_serialNumber_2.jpeg,"<i>Anthela asciscens</i> (T.P. Lucas, 1891) (Anthelidae: Anthelinae), Male - QLD, Duaringa, 9. May. 1930, W.B. Barnard <i>leg</i>. (BHC). Underside"
9125,|Anthelidae|Anthela asciscens,Anthela asciscens,anthela_asciscens_03.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9125_g2_serialNumber_2.jpeg,"<i>Anthela asciscens</i> (T.P. Lucas, 1891) (Anthelidae: Anthelinae), Cocoon - QLD, Charleville Lat.26'27""Long.146'08"", 19. Apr. 1990, E.D. Edwards J.H. Fisk <i>leg</i>. (ANIC)."
9128,|Anthelidae|Anthela asciscens,Anthela asciscens,anthela_asciscens_04.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9128_g2_serialNumber_2.jpeg,"<i>Anthela asciscens</i> (T.P. Lucas, 1891) (Anthelidae: Anthelinae), Female - QLD, Charleville Lat.26'27""Long.146'08"", 19. Apr. 1990, E.D. Edwards J.H. Fisk <i>leg</i>. (ANIC)."
9139,|Anthelidae|Anthela asterias,Anthela asterias,anthela_asterias_01.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9139_g2_serialNumber_2.jpeg,"<i>Anthela asterias</i> (Meyrick, 1891) (Anthelidae: Anthelinae), Male - QLD, Oasis Lodge, Carnarvon National Park Lat.25.04 Long.148.1, 22. Oct. 1985, I.F.B. Common <i>leg</i>. (ANIC)."
9143,|Anthelidae|Anthela asterias,Anthela asterias,anthela_asterias_02.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9143_g2_serialNumber_2.jpeg,"<i>Anthela asterias</i> (Meyrick, 1891) (Anthelidae: Anthelinae), Female - NT, 56 km SbyE of Alice Springs, 24. Sep. 1978, E.D. Edwards <i>leg</i>. (ANIC)."
9146,|Anthelidae|Anthela asterias,Anthela asterias,anthela_asterias_03.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9146_g2_serialNumber_2.jpeg,"<i>Anthela asterias</i> (Meyrick, 1891) (Anthelidae: Anthelinae), Male - QLD, 56 km SbyE of Jundah, 6. Aug. 1984, J.E. Dowse <i>leg</i>. (ANIC)."
9149,|Anthelidae|Anthela asterias,Anthela asterias,anthela_asterias_04.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9149_g2_serialNumber_2.jpeg,"<i>Anthela asterias</i> (Meyrick, 1891) (Anthelidae: Anthelinae), Male - QLD, Yeppoon, 27. Dec. 1964, I.F.B. Common <i>leg</i>. (ANIC)."
9160,|Anthelidae|Anthela barnardi,Anthela barnardi,anthela_barnardi_01.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9160_g2_serialNumber_2.jpeg,"<i>Anthela barnardi</i> Turner, 1922 (Anthelidae: Anthelinae), Male - NSW, Trangie Research Station, 18. Nov. 1978, I.F.B. Common <i>leg</i>. (ANIC)."
9164,|Anthelidae|Anthela barnardi,Anthela barnardi,anthela_barnardi_02.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9164_g2_serialNumber_2.jpeg,"<i>Anthela barnardi</i> Turner, 1922 (Anthelidae: Anthelinae), Female - QLD, Wandoan, 1. Jan. 1957, C.W. Frazier <i>leg</i>. (ANIC)."
9175,|Anthelidae|Anthela callileuca,Anthela callileuca,anthela_callileuca_01.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9175_g2_serialNumber_2.jpeg,"<i>Anthela callileuca</i> Turner, 1922 (Anthelidae: Anthelinae), Male - QLD, South of Mount Isa Lat.20' 54'' Long.139' 27'', 18. Jan. 1999, Bart Hacobian <i>leg</i>. (BHC)."
9179,|Anthelidae|Anthela callileuca,Anthela callileuca,anthela_callileuca_02.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9179_g2_serialNumber_2.jpeg,"<i>Anthela callileuca</i> Turner, 1922 (Anthelidae: Anthelinae), Male - QLD, 10 km NbyW of Taroom Lat. 25.34 Long 149.36, 28. Mar. 1994, E.D. Edwards <i>leg</i>. (ANIC)."
9182,|Anthelidae|Anthela callileuca,Anthela callileuca,anthela_callileuca_03.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9182_g2_serialNumber_2.jpeg,"<i>Anthela callileuca</i> Turner, 1922 (Anthelidae: Anthelinae), Female - QLD, 10 km NbyW of Taroom Lat. 25.34 Long 149.36, 28. Mar. 1994, E.D. Edwards <i>leg</i>. (ANIC)."
9193,|Anthelidae|Anthela callispila,Anthela callispila,anthela_callispila_01.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9193_g2_serialNumber_2.jpeg,"<i>Anthela callispila</i> Lower, 1905 (Anthelidae: Anthelinae), Male - SA, Coober Pedy, 18. Apr. 1975, K. Johnson <i>leg</i>. (ANIC)."
9197,|Anthelidae|Anthela callispila,Anthela callispila,anthela_callispila_02.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9197_g2_serialNumber_2.jpeg,"<i>Anthela callispila</i> Lower, 1905 (Anthelidae: Anthelinae), Female - SA, Kingoonya, 6. Aug. 1983, Noel Mc Farland <i>leg</i>. (ANIC). Bred"
9208,|Anthelidae|Anthela clementi,Anthela clementi,anthela_clementi_01.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9208_g2_serialNumber_2.jpeg,"<i>Anthela clementi</i> (Swinhoe, 1902) (Anthelidae: Anthelinae), Male - WA, 85 km SE of Broome, 15. Aug. 1976, I.F.B. Common <i>leg</i>. (ANIC)."
9212,|Anthelidae|Anthela clementi,Anthela clementi,anthela_clementi_02.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9212_g2_serialNumber_2.jpeg,"<i>Anthela clementi</i> (Swinhoe, 1902) (Anthelidae: Anthelinae), Female - WA, 5 km ESE of Millstream, 18. Apr. 1971, I.F.B. Common <i>leg</i>. (ANIC)."
9223,|Anthelidae|Anthela cnecias,Anthela cnecias,anthela_cnecias_01.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9223_g2_serialNumber_2.jpeg,"<i>Anthela cnecias</i> Turner, 1921 (Anthelidae: Anthelinae), Male - NSW, 10 miles N of Snowball, 1. Dec. 1973, B. Hacobian <i>leg</i>. (LWC)."
9227,|Anthelidae|Anthela cnecias,Anthela cnecias,anthela_cnecias_02.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9227_g2_serialNumber_2.jpeg,"<i>Anthela cnecias</i> Turner, 1921 (Anthelidae: Anthelinae), Male - NSW, 10 miles N of Snowball, 1. Dec. 1973, B. Hacobian <i>leg</i>. (LWC). Underside"
9230,|Anthelidae|Anthela cnecias,Anthela cnecias,anthela_cnecias_03.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9230_g2_serialNumber_2.jpeg,"<i>Anthela cnecias</i> Turner, 1921 (Anthelidae: Anthelinae), Female - NSW, Little Snowball Creek Lat.35'56"" Long 149'35"", 17. Dec. 1990, E.D. Edwards <i>leg</i>. (ANIC)."
9241,|Anthelidae|Anthela connexa,Anthela connexa,anthela_connexa_01.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9241_g2_serialNumber_2.jpeg,"<i>Anthela connexa</i> (Walker, [Aug.] 1855) (Anthelidae: Anthelinae), Male - VIC, Warrigal, 25. Jan. 1959, C.G.L. Gooding <i>leg</i>. (ANIC)."
9245,|Anthelidae|Anthela connexa,Anthela connexa,anthela_connexa_02.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9245_g2_serialNumber_2.jpeg,"<i>Anthela connexa</i> (Walker, [Aug.] 1855) (Anthelidae: Anthelinae), Female - VIC, Warrigal, 11. Feb. 1960, C.G.L. Gooding <i>leg</i>. (ANIC)."
9256,|Anthelidae|Anthela decolor,Anthela decolor,anthela_decolor_01.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9256_g2_serialNumber_2.jpeg,"<i>Anthela decolor</i> Turner, 1939 (Anthelidae: Anthelinae), Female - WA, Bernier Island, Shark Bay, 19. May. 1963, R.D. Hughes <i>leg</i>. (ANIC)."
9260,|Anthelidae|Anthela decolor,Anthela decolor,anthela_decolor_02.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9260_g2_serialNumber_2.jpeg,"<i>Anthela decolor</i> Turner, 1939 (Anthelidae: Anthelinae), Male - WA, Geraldton, 23. Sep. 1973, R.D. Hughes <i>leg</i>. (ANIC)."
9271,|Anthelidae|Anthela denticulata,Anthela denticulata,anthela_denticulata_01.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9271_g2_serialNumber_2.jpeg,"<i>Anthela denticulata</i> (Newman, 1856) (Anthelidae: Anthelinae), Male - VIC, Brighton, 20. Feb. 1992(ANIC)."
9275,|Anthelidae|Anthela denticulata,Anthela denticulata,anthela_denticulata_02.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9275_g2_serialNumber_2.jpeg,"<i>Anthela denticulata</i> (Newman, 1856) (Anthelidae: Anthelinae), Female - VIC, Blairgowrie, 6. Apr. 1965, J.C. Le Souef <i>leg</i>. (ANIC)."
9286,|Anthelidae|Anthela euryphrica,Anthela euryphrica,anthela_euryphrica_01.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9286_g2_serialNumber_2.jpeg,"<i>Anthela euryphrica</i> Turner, 1936 (Anthelidae: Anthelinae), Male - NSW, Pilliga West State Forest 267 Wambadule F.P., 24. Apr. 1994, L.S. Willan <i>leg</i>. (LWC)."
9290,|Anthelidae|Anthela euryphrica,Anthela euryphrica,anthela_euryphrica_02.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9290_g2_serialNumber_2.jpeg,"<i>Anthela euryphrica</i> Turner, 1936 (Anthelidae: Anthelinae), Male - NSW, Pilliga West State Forest 267 Wambadule F.P., 24. Apr. 1994, L.S. Willan <i>leg</i>. (LWC). Underside"
9301,|Anthelidae|Anthela excellens,Anthela excellens,anthela_excellens_01.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9301_g2_serialNumber_2.jpeg,"<i>Anthela excellens</i> (Walker, [Aug.] 1855) (Anthelidae: Anthelinae), Male - NSW, Como West, 3. Mar. 2000, L.S. Willan <i>leg</i>. (LWC)."
9305,|Anthelidae|Anthela excellens,Anthela excellens,anthela_excellens_02.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9305_g2_serialNumber_2.jpeg,"<i>Anthela excellens</i> (Walker, [Aug.] 1855) (Anthelidae: Anthelinae), Male - NSW, Como West, 3. Mar. 2000, L.S. Willan <i>leg</i>. (LWC)."
9308,|Anthelidae|Anthela excellens,Anthela excellens,anthela_excellens_03.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9308_g2_serialNumber_2.jpeg,"<i>Anthela excellens</i> (Walker, [Aug.] 1855) (Anthelidae: Anthelinae), Male - NSW, Como West, 3. Mar. 2000, L.S. Willan <i>leg</i>. (LWC)."
9311,|Anthelidae|Anthela excellens,Anthela excellens,anthela_excellens_04.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9311_g2_serialNumber_2.jpeg,"<i>Anthela excellens</i> (Walker, [Aug.] 1855) (Anthelidae: Anthelinae), Female - NSW, Barden Ridge Near Lucas Heights, 13. Mar. 2003, Frank Willan <i>leg</i>. (LWC)."
9322,|Anthelidae|Anthela exoleta,Anthela exoleta,anthela_exoleta_01.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9322_g2_serialNumber_2.jpeg,"<i>Anthela exoleta</i> (Swinhoe, 1892) (Anthelidae: Anthelinae), Male - WA, 8 miles E of Carnarvon, 20. Apr. 1988, I.F.B. Common M.S. Upton <i>leg</i>. (ANIC)."
9326,|Anthelidae|Anthela exoleta,Anthela exoleta,anthela_exoleta_02.jpg,main.php_g2_view_core.DownloadItem_g2_itemId_9326_g2_serialNumber_2.jpeg,"<i>Anthela exoleta</i> (Swinhoe, 1892) (Anthelidae: Anthelinae), Female - SA, 1 miles ESE of Ooldea, 9. Oct. 1968, Key Upton and Balderson <i>leg</i>. (ANIC)."
